2019-05-01 15:08:09	17
2019-05-01 15:18:09	17
2019-05-01 15:28:09	17
2019-05-01 15:38:09	16
2019-05-01 15:48:09	16
2019-05-01 15:58:09	16
2019-05-01 16:08:09	16
2019-05-01 16:18:09	16
2019-05-01 16:28:09	15
2019-05-01 16:38:09	15
2019-05-01 16:48:09	15
2019-05-01 16:58:09	15
2019-05-01 17:08:10	15
2019-05-01 17:18:10	14
2019-05-01 17:28:10	14
2019-05-01 17:38:10	14
2019-05-01 17:48:10	14
2019-05-01 17:58:10	14
2019-05-01 18:08:10	14
2019-05-01 18:18:10	13
2019-05-01 18:28:10	13
2019-05-01 18:38:10	13
2019-05-01 18:48:10	15
2019-05-01 18:58:10	17
2019-05-01 19:08:09	16
2019-05-01 19:18:09	16
2019-05-01 19:28:09	15
2019-05-01 19:38:09	15
2019-05-01 19:48:09	14
2019-05-01 19:58:09	14
2019-05-01 20:08:10	13
2019-05-01 20:18:10	13
2019-05-01 20:28:10	13
2019-05-01 20:38:10	13
2019-05-01 20:48:10	13
2019-05-01 20:58:10	13
2019-05-01 21:08:09	12
2019-05-01 21:18:09	12
2019-05-01 21:28:09	14
2019-05-01 21:38:09	16
2019-05-01 21:48:09	16
2019-05-01 21:58:09	15
2019-05-01 22:08:10	15
2019-05-01 22:18:10	14
2019-05-01 22:28:10	14
2019-05-01 22:38:10	14
2019-05-01 22:48:10	13
2019-05-01 22:58:10	13
2019-05-01 23:08:09	13
2019-05-01 23:18:09	14
2019-05-01 23:28:13	14
2019-05-01 23:38:13	14
2019-05-01 23:48:13	14
2019-05-01 23:58:13	14
2019-05-02 00:08:13	14
2019-05-02 00:18:13	15
2019-05-02 00:28:13	15
2019-05-02 00:38:13	15
2019-05-02 00:48:13	15
2019-05-02 00:58:13	16
2019-05-02 01:08:14	17
2019-05-02 01:18:14	20
2019-05-02 01:28:14	21
2019-05-02 01:38:14	21
2019-05-02 01:48:14	21
2019-05-02 01:58:14	21
2019-05-02 02:08:13	22
2019-05-02 02:18:13	23
2019-05-02 02:28:13	24
2019-05-02 02:38:13	25
2019-05-02 02:48:13	27
2019-05-02 02:58:13	28
2019-05-02 03:08:14	28
2019-05-02 03:18:14	28
2019-05-02 03:28:14	29
2019-05-02 03:38:14	30
2019-05-02 03:48:14	31
2019-05-02 03:58:14	31
2019-05-02 04:08:14	32
2019-05-02 04:18:14	33
2019-05-02 04:28:14	34
2019-05-02 04:38:14	35
2019-05-02 04:48:14	35
2019-05-02 04:58:14	36
2019-05-02 05:08:13	36
2019-05-02 05:18:13	36
2019-05-02 05:28:13	36
2019-05-02 05:38:13	37
2019-05-02 05:48:13	37
2019-05-02 05:58:13	37
2019-05-02 06:08:14	38
2019-05-02 06:18:14	37
2019-05-02 06:28:14	38
2019-05-02 06:38:14	37
2019-05-02 06:48:14	38
2019-05-02 06:58:14	38
2019-05-02 07:08:14	38
2019-05-02 07:18:14	41
2019-05-02 07:28:14	41
2019-05-02 07:38:14	41
2019-05-02 07:48:14	39
2019-05-02 07:58:14	36
2019-05-02 08:08:14	36
2019-05-02 08:18:14	36
2019-05-02 08:28:14	37
2019-05-02 08:38:14	38
2019-05-02 08:48:14	38
2019-05-02 08:58:14	38
2019-05-02 09:08:14	37
2019-05-02 09:18:14	36
2019-05-02 09:28:14	33
2019-05-02 09:38:14	32
2019-05-02 09:48:14	31
2019-05-02 09:58:14	30
2019-05-02 10:08:14	30
2019-05-02 10:18:14	29
2019-05-02 10:28:14	28
2019-05-02 10:38:14	28
2019-05-02 10:48:14	28
2019-05-02 10:58:14	28
2019-05-02 11:08:14	28
2019-05-02 11:18:14	26
2019-05-02 11:28:14	26
2019-05-02 11:38:14	26
2019-05-02 11:48:14	26
2019-05-02 11:58:14	25
2019-05-02 12:08:14	24
2019-05-02 12:18:14	24
2019-05-02 12:28:14	24
2019-05-02 12:38:14	24
2019-05-02 12:48:14	23
2019-05-02 12:58:14	23
2019-05-02 13:08:15	22
2019-05-02 13:18:15	22
2019-05-02 13:28:15	21
2019-05-02 13:38:15	21
2019-05-02 13:48:15	21
2019-05-02 13:58:15	21
2019-05-02 14:08:14	20
2019-05-02 14:18:14	20
2019-05-02 14:28:14	20
2019-05-02 14:38:14	19
2019-05-02 14:48:14	19
2019-05-02 14:58:14	19
2019-05-02 15:08:14	19
2019-05-02 15:18:14	18
2019-05-02 15:28:14	18
2019-05-02 15:38:14	18
2019-05-02 15:48:14	18
2019-05-02 15:58:14	18
2019-05-02 16:08:14	18
2019-05-02 16:18:14	17
2019-05-02 16:28:14	17
2019-05-02 16:38:14	17
2019-05-02 16:48:14	17
2019-05-02 16:58:14	16
2019-05-02 17:08:14	16
2019-05-02 17:18:14	16
2019-05-02 17:28:14	16
2019-05-02 17:38:14	16
2019-05-02 17:48:14	16
2019-05-02 17:58:14	16
2019-05-02 18:08:14	16
2019-05-02 18:18:14	15
2019-05-02 18:28:14	15
2019-05-02 18:38:14	15
2019-05-02 18:48:14	15
2019-05-02 18:58:14	15
2019-05-02 19:08:15	15
2019-05-02 19:18:15	15
2019-05-02 19:28:15	14
2019-05-02 19:38:15	14
2019-05-02 19:48:15	14
2019-05-02 19:58:15	14
2019-05-02 20:08:15	14
2019-05-02 20:18:15	14
2019-05-02 20:28:15	14
2019-05-02 20:38:15	14
2019-05-02 20:48:15	14
2019-05-02 20:58:15	14
2019-05-02 21:08:14	13
2019-05-02 21:18:14	13
2019-05-02 21:28:14	13
2019-05-02 21:38:14	13
2019-05-02 21:48:14	13
2019-05-02 21:58:14	13
2019-05-02 22:08:14	13
2019-05-02 22:18:14	13
2019-05-02 22:28:14	13
2019-05-02 22:38:14	13
2019-05-02 22:48:14	14
2019-05-02 22:58:14	14
2019-05-02 23:08:15	14
2019-05-02 23:18:15	14
2019-05-02 23:28:15	14
2019-05-02 23:38:15	15
2019-05-02 23:48:15	15
2019-05-02 23:58:15	15
2019-05-03 00:08:14	15
2019-05-03 00:18:14	16
2019-05-03 00:28:14	16
2019-05-03 00:38:14	16
2019-05-03 00:48:14	17
2019-05-03 00:58:14	17
2019-05-03 01:08:15	18
2019-05-03 01:18:15	18
2019-05-03 01:28:15	18
2019-05-03 01:38:15	19
2019-05-03 01:48:15	20
2019-05-03 01:58:15	21
2019-05-03 02:08:14	22
2019-05-03 02:18:14	23
2019-05-03 02:28:14	24
2019-05-03 02:38:14	26
2019-05-03 02:48:14	27
2019-05-03 02:58:14	28
2019-05-03 03:08:14	29
2019-05-03 03:18:14	30
2019-05-03 03:28:14	32
2019-05-03 03:38:14	33
2019-05-03 03:48:14	34
2019-05-03 03:58:14	35
2019-05-03 04:08:15	37
2019-05-03 04:18:15	37
2019-05-03 04:28:15	38
2019-05-03 04:38:15	38
2019-05-03 04:48:15	40
2019-05-03 04:58:15	41
2019-05-03 05:08:15	41
2019-05-03 05:18:15	42
2019-05-03 05:28:15	42
2019-05-03 05:38:15	42
2019-05-03 05:48:15	43
2019-05-03 05:58:15	43
2019-05-03 06:08:15	43
2019-05-03 06:18:15	42
2019-05-03 06:28:15	44
2019-05-03 06:38:15	44
2019-05-03 06:48:15	44
2019-05-03 06:58:15	44
2019-05-03 07:08:15	45
2019-05-03 07:18:15	45
2019-05-03 07:28:15	45
2019-05-03 07:38:15	45
2019-05-03 07:48:15	45
2019-05-03 07:58:15	45
2019-05-03 08:08:15	44
2019-05-03 08:18:15	43
2019-05-03 08:28:15	43
2019-05-03 08:38:15	42
2019-05-03 08:48:15	42
2019-05-03 08:58:15	42
2019-05-03 09:08:14	41
2019-05-03 09:18:14	41
2019-05-03 09:28:14	35
2019-05-03 09:38:14	34
2019-05-03 09:48:14	33
2019-05-03 09:58:14	32
2019-05-03 10:08:15	31
2019-05-03 10:18:15	31
2019-05-03 10:28:15	30
2019-05-03 10:38:15	30
2019-05-03 10:48:15	31
2019-05-03 10:58:15	31
2019-05-03 11:08:15	28
2019-05-03 11:18:15	27
2019-05-03 11:28:15	28
2019-05-03 11:38:15	28
2019-05-03 11:48:15	26
2019-05-03 11:58:15	26
2019-05-03 12:06:15	26
2019-05-03 12:18:20	26
2019-05-03 12:28:24	25
2019-05-03 12:38:24	25
2019-05-03 12:48:24	24
2019-05-03 12:58:24	24
2019-05-03 13:08:24	22
2019-05-03 13:18:24	22
2019-05-03 13:28:24	22
2019-05-03 13:38:24	22
2019-05-03 13:48:24	22
2019-05-03 13:58:24	22
2019-05-03 14:08:24	21
2019-05-03 14:18:24	21
2019-05-03 14:28:24	21
2019-05-03 14:38:24	21
2019-05-03 14:48:24	20
2019-05-03 14:58:24	20
2019-05-03 15:08:24	20
2019-05-03 15:18:24	19
2019-05-03 15:28:24	19
2019-05-03 15:38:24	19
2019-05-03 15:48:24	19
2019-05-03 15:58:24	19
2019-05-03 16:08:24	18
2019-05-03 16:18:24	18
2019-05-03 16:28:24	18
2019-05-03 16:38:24	18
2019-05-03 16:48:24	18
2019-05-03 16:58:24	18
2019-05-03 17:08:24	17
2019-05-03 17:18:24	17
2019-05-03 17:28:24	17
2019-05-03 17:38:24	17
2019-05-03 17:48:24	17
2019-05-03 17:58:24	16
2019-05-03 18:08:25	16
2019-05-03 18:18:25	16
2019-05-03 18:28:25	16
2019-05-03 18:38:25	16
2019-05-03 18:48:25	16
2019-05-03 18:58:25	16
2019-05-03 19:08:24	16
2019-05-03 19:18:24	15
2019-05-03 19:28:24	15
2019-05-03 19:38:24	15
2019-05-03 19:48:24	15
2019-05-03 19:58:24	15
2019-05-03 20:08:24	15
2019-05-03 20:18:24	15
2019-05-03 20:28:24	15
2019-05-03 20:38:24	15
2019-05-03 20:48:24	15
2019-05-03 20:58:24	14
2019-05-03 21:08:25	14
2019-05-03 21:18:25	14
2019-05-03 21:28:25	14
2019-05-03 21:38:25	14
2019-05-03 21:48:25	14
2019-05-03 21:58:25	16
2019-05-03 22:08:24	18
2019-05-03 22:18:24	19
2019-05-03 22:28:24	19
2019-05-03 22:38:24	18
2019-05-03 22:48:24	18
2019-05-03 22:58:24	18
2019-05-03 23:08:24	18
2019-05-03 23:18:24	17
2019-05-03 23:28:24	17
2019-05-03 23:38:24	18
2019-05-03 23:48:24	18
2019-05-03 23:58:24	18
2019-05-04 00:08:24	18
2019-05-04 00:18:24	19
2019-05-04 00:28:24	19
2019-05-04 00:38:24	20
2019-05-04 00:48:24	20
2019-05-04 00:58:24	20
2019-05-04 01:08:24	21
